time,seconds_elapsed,dBFS
1684213604185000000,263.78,-48.964881896972656
1684213604291000000,263.886,-50.94287872314453
1684213604395000000,263.99,-51.90532684326172
1684213604500000000,264.095,-49.14315414428711
1684213604606000000,264.20100024414063,-51.76997756958008
1684213604711000000,264.306,-52.299468994140625
1684213604815000000,264.41,-54.218753814697266
1684213604923000000,264.518,-53.3817253112793
1684213605027000000,264.622,-55.09803009033203
1684213605131000000,264.726,-47.89311218261719
1684213605233000000,264.828,-42.81488800048828
1684213605333000000,264.928,-43.25048065185547
1684213605434000000,265.0289997558594,-40.673187255859375
1684213605533000000,265.128,-43.01722717285156
1684213605634000000,265.2289997558594,-43.2535514831543
1684213605734000000,265.3290002441406,-45.125282287597656
1684213605834000000,265.42899975585937,-42.2283821105957
1684213605939000000,265.534,-41.513675689697266
1684213606044000000,265.639,-40.316566467285156
1684213606145000000,265.74,-42.25763702392578
1684213606251000000,265.846,-45.84547805786133
1684213606355000000,265.95,-44.940574645996094
1684213606461000000,266.056,-47.930912017822266
1684213606565000000,266.16,-40.274986267089844
1684213606667000000,266.262,-42.740665435791016
1684213606773000000,266.368,-44.763427734375
1684213606875000000,266.47,-45.68515396118164
1684213606981000000,266.576,-36.40851974487305
1684213607082000000,266.67699975585936,-28.355796813964844
1684213607187000000,266.782,-31.331478118896484
1684213607291000000,266.886,-35.41274642944336
1684213607395000000,266.99,-38.02143859863281
1684213607497000000,267.092,-38.912113189697266
1684213607600000000,267.195,-31.49118423461914
1684213607705000000,267.3,-35.21061706542969
1684213607810000000,267.40499975585936,-39.68231201171875
1684213607916000000,267.511,-43.332763671875
1684213608020000000,267.615,-40.529903411865234
1684213608125000000,267.72,-34.902706146240234
1684213608231000000,267.826,-37.49380111694336
1684213608334000000,267.92900024414064,-41.12364196777344
1684213608434000000,268.0289997558594,-45.122718811035156
1684213608539000000,268.134,-39.920475006103516
1684213608644000000,268.239,-33.5673828125
1684213608744000000,268.339,-34.866676330566406
1684213608850000000,268.4449997558594,-39.50404357910156
1684213608954000000,268.54899975585937,-43.00038528442383
1684213609060000000,268.655,-43.25934982299805
1684213609165000000,268.76,-44.95602798461914
1684213609267000000,268.862,-29.203227996826172
1684213609372000000,268.967,-33.1130485534668
1684213609478000000,269.07300024414064,-38.04401779174805
1684213609583000000,269.178,-41.64850997924805
1684213609685000000,269.28,-45.80829620361328
1684213609791000000,269.386,-48.62716293334961
1684213609896000000,269.491,-50.92987823486328
1684213610000000000,269.595,-50.82510757446289
1684213610106000000,269.70099975585936,-43.64710235595703
1684213610210000000,269.8049997558594,-46.448570251464844
1684213610315000000,269.91,-31.893890380859375
1684213610418000000,270.01299975585937,-29.04636573791504
1684213610523000000,270.118,-31.409238815307617
1684213610627000000,270.222,-26.962827682495117
1684213610733000000,270.328,-31.673677444458008
1684213610834000000,270.42899975585937,-33.48994445800781
1684213610934000000,270.5290002441406,-22.630815505981445
1684213611041000000,270.636,-26.51279640197754
1684213611144000000,270.739,-30.568315505981445
1684213611244000000,270.839,-33.466678619384766
1684213611346000000,270.94099975585937,-37.11487579345703
1684213611451000000,271.046,-39.98318862915039
1684213611555000000,271.15,-35.418087005615234
1684213611656000000,271.251,-35.225746154785156
1684213611758000000,271.3530002441406,-37.42726135253906
1684213611859000000,271.454,-38.71464920043945
1684213611963000000,271.558,-37.85985565185547
1684213612066000000,271.6609997558594,-38.011138916015625
1684213612166000000,271.76100024414063,-36.760250091552734
1684213612266000000,271.8609997558594,-34.62494659423828
1684213612366000000,271.9610002441406,-38.108699798583984
1684213612466000000,272.06099975585937,-41.00370788574219
1684213612566000000,272.1610002441406,-41.838809967041016
1684213612666000000,272.26099975585936,-26.000017166137695
1684213612771000000,272.366,-29.47565269470215
1684213612875000000,272.47,-32.99455642700195
1684213612980000000,272.575,-37.362430572509766
1684213613084000000,272.679,-40.32721710205078
1684213613190000000,272.78500024414063,-35.52436828613281
1684213613304000000,272.899,-34.45269775390625
1684213613421000000,273.016,-31.299894332885742
1684213613521000000,273.116,-34.787071228027344
1684213613621000000,273.216,-38.386348724365234
1684213613721000000,273.316,-41.91264724731445
1684213613823000000,273.418,-41.12611770629883
1684213613921000000,273.516,-31.84830665588379
1684213614021000000,273.616,-33.54286575317383
1684213614122000000,273.7169997558594,-37.88006591796875
1684213614221000000,273.816,-41.35224151611328
1684213614321000000,273.916,-44.38330078125
1684213614421000000,274.016,-47.74321365356445
1684213614521000000,274.116,-49.535343170166016
1684213614621000000,274.216,-48.88380432128906
1684213614721000000,274.316,-50.647300720214844
1684213614821000000,274.416,-49.918155670166016
1684213614921000000,274.516,-50.754051208496094
1684213615021000000,274.616,-53.01984405517578
1684213615121000000,274.716,-46.33700180053711
